0.9386949198088784,10
0.9431124773059454,20
0.9439252030175719,30
0.9449640499957398,40
0.945491666284336,50
0.9455375459616052,60
0.9460651622502015,70
0.945799715546001,80
0.9458914749005394,90
0.9462028012820093,100
0.9459832342550779,110
0.9459439088174185,120
0.9461962470423994,130
0.9463371631940121,140
0.9462748979177181,150
0.9463732115118665,160
0.9462683436781082,170
0.9464256454287456,180
0.9464190911891357,190
0.9461339817661054,200
0.9463666572722566,210
0.9465665615803582,220
0.9463502716732318,230
0.9465141276634791,240
0.9464420310277704,250
0.946700923492361,260
0.9465632844605533,270
0.946520681903089,280
0.946215909761229,290
0.9466124412576274,300
0.9465010191842593,310
0.9466845378933363,320
0.9465108505436741,330
0.9465698387001632,340
0.9463699343920615,350
0.9466026098982127,360
0.9465731158199682,370
0.9464453081475752,380
0.9465108505436741,390
0.9464485852673802,400
0.9466812607735313,410
0.9465501759813335,420
0.9465075734238693,430
0.9464092598297209,440
0.9465567302209434,450
0.9464813564654296,460
