0.9162466491449994,10,10
0.9386654257306338,10,20
0.9421195100050468,10,30
0.9415165199609368,10,40
0.9415886165966455,10,50
0.9414968572421071,10,60
0.9418999429781154,10,70
0.9416902073105988,10,80
0.9414608089242527,10,90
0.9417360869878681,10,100
0.9414214834865933,10,110
0.9419196056969451,10,120
0.9417721353057225,10,130
0.9413919894083488,10,140
0.9420506904891429,10,150
0.9424242821469068,10,160
0.9419130514573352,10,170
0.9416541589927444,10,180
0.9411167113447333,10,190
0.9419163285771401,10,200
0.9170233265387716,20,10
0.9397534295058759,20,20
0.9442594692376763,20,30
0.9438105038243988,20,40
0.9442201438000171,20,50
0.9439678055750362,20,60
0.9442660234772863,20,70
0.9445707956191463,20,80
0.9440399022107451,20,90
0.9441840954821626,20,100
0.9440497335701599,20,110
0.9442365293990418,20,120
0.9442266980396269,20,130
0.9442430836386516,20,140
0.9440235166117202,20,150
0.9439940225334758,20,160
0.9444298794675335,20,170
0.944583904098366,20,180
0.9440792276484044,20,190
0.9440497335701599,20,200
0.9186028982847555,30,10
0.9403105398727166,30,20
0.944826410963932,30,30
0.9448624592817865,30,40
0.9451082432671574,30,50
0.9452524365385749,30,60
0.9452524365385749,30,70
0.9448493508025666,30,80
0.9452294966999404,30,90
0.9451344602255969,30,100
0.9449083389590557,30,110
0.9449312787976902,30,120
0.9452393280593552,30,130
0.9449574957561299,30,140
0.9451410144652068,30,150
0.9447936397658826,30,160
0.9451606771840365,30,170
0.9449640499957398,30,180
0.9447706999272479,30,190
0.9452753763772096,30,200
0.9203201090625471,40,10
0.9403728051490107,40,20
0.9454818349249212,40,30
0.9453212560544788,40,40
0.9453507501327234,40,50
0.945491666284336,40,60
0.945193448382086,40,70
0.9455801485190696,40,80
0.9454457866070668,40,90
0.9454130154090173,40,100
0.9455146061229707,40,110
0.9454720035655063,40,120
0.9454720035655063,40,130
0.9451770627830612,40,140
0.9455146061229707,40,150
0.9452622678979898,40,160
0.9453376416535035,40,170
0.9454130154090173,40,180
0.9454720035655063,40,190
0.9453441958931135,40,200
0.9211983771702726,50,10
0.9405399382590629,50,20
0.9457866070667812,50,30
0.945796438426196,50,40
0.9457833299469762,50,50
0.9455670400398498,50,60
0.9455178832427756,50,70
0.9458161011450257,50,80
0.9457243417904871,50,90
0.9454097382892124,50,100
0.9457014019518526,50,110
0.9458226553846355,50,120
0.9457407273895119,50,130
0.9457308960300971,50,140
0.945799715546001,50,150
0.9460192825729323,50,160
0.9457702214677565,50,170
0.9456391366755585,50,180
0.9458619808222949,50,190
0.9455834256388745,50,200
0.9204118684170856,60,10
0.9408414332811179,60,20
0.9456587993943882,60,30
0.946038945291762,60,40
0.9458423181034652,60,50
0.9459570172966383,60,60
0.9455408230814102,60,70
0.9458980291401493,60,80
0.9459504630570285,60,90
0.9456915705924377,60,100
0.9459963427342977,60,110
0.945914414739174,60,120
0.9456489680349734,60,130
0.9461831385631796,60,140
0.945914414739174,60,150
0.9459668486560532,60,160
0.9458390409836602,60,170
0.9459570172966383,60,180
0.945920968978784,60,190
0.9460127283333224,60,200
0.9203233861823521,70,10
0.9409495782346811,70,20
0.9458914749005394,70,30
0.9460291139323471,70,40
0.9459111376193691,70,50
0.9461208732868857,70,60
0.9458816435411246,70,70
0.9461372588859104,70,80
0.946094656328446,70,90
0.9458849206609296,70,100
0.9460291139323471,70,110
0.9460782707294213,70,120
0.9458587037024899,70,130
0.9461503673651301,70,140
0.9461438131255202,70,150
0.9460225596927373,70,160
0.9459996198541026,70,170
0.9461307046463004,70,180
0.9460225596927373,70,190
0.9458423181034652,70,200
0.9214998721923277,80,10
0.9411298198239532,80,20
0.9457276189102921,80,30
0.9463076691157676,80,40
0.9460881020888362,80,50
0.9461995241622043,80,60
0.9459406316976136,80,70
0.9461503673651301,80,80
0.9460913792086411,80,90
0.9462585123186934,80,100
0.9463764886316713,80,110
0.9462060784018143,80,120
0.9461438131255202,80,130
0.9460454995313718,80,140
0.9460028969739076,80,150
0.946038945291762,80,160
0.9460651622502015,80,170
0.946038945291762,80,180
0.9461896928027895,80,190
0.945920968978784,80,200
0.9203004463437174,90,10
0.9409954579119504,90,20
0.9461798614433746,90,30
0.9462585123186934,90,40
0.946215909761229,90,50
0.9463502716732318,90,60
0.9462322953602538,90,70
0.9462486809592785,90,80
0.9461143190472757,90,90
0.946340440313817,90,100
0.9464158140693307,90,110
0.9461896928027895,90,120
0.9462552351988884,90,130
0.9463633801524516,90,140
0.9462028012820093,90,150
0.9465534531011385,90,160
0.946219186881034,90,170
0.9461307046463004,90,180
0.9463207775949873,90,190
0.946222464000839,90,200
0.9207690744758247,100,10
0.9411134342249284,100,20
0.9458455952232702,100,30
0.9463207775949873,100,40
0.9460618851303966,100,50
0.9460028969739076,100,60
0.9464059827099159,100,70
0.9463076691157676,100,80
0.9461536444849351,100,90
0.9463043919959626,100,100
0.9462126326414241,100,110
0.9464715251060148,100,120
0.9461307046463004,100,130
0.9464682479862099,100,140
0.9459406316976136,100,150
0.9460848249690312,100,160
0.9464158140693307,100,170
0.9460881020888362,100,180
0.9465370675021137,100,190
0.946222464000839,100,200
0.9200776021969811,110,10
0.9411756995012224,110,20
0.945855426582685,110,30
0.9464551395069901,110,40
0.9462388495998637,110,50
0.9462290182404488,110,60
0.9460749936096163,110,70
0.946399428470306,110,80
0.946281452157328,110,90
0.9462880063969379,110,100
0.9463469945534269,110,110
0.946094656328446,110,120
0.946396151350501,110,130
0.9463273318345972,110,140
0.9464584166267951,110,150
0.9463764886316713,110,160
0.9463371631940121,110,170
0.9463011148761576,110,180
0.9463109462355724,110,190
0.946340440313817,110,200
0.9202185183485938,120,10
0.9410413375892196,120,20
0.946101210568056,120,30
0.9462552351988884,120,40
0.9463502716732318,120,50
0.9463928742306962,120,60
0.9462519580790835,120,70
0.9463175004751824,120,80
0.9462945606365477,120,90
0.9462716207979132,120,100
0.9460749936096163,120,110
0.9464354767881604,120,120
0.9462650665583032,120,130
0.9461995241622043,120,140
0.9463240547147923,120,150
0.9463633801524516,120,160
0.9463175004751824,120,170
0.9463437174336219,120,180
0.946396151350501,120,190
0.946278175037523,120,200
0.9194287324756019,130,10
0.9409725180733157,130,20
0.9461241504066906,130,30
0.9463830428712813,130,40
0.9466648751745066,130,50
0.9464748022258198,130,60
0.9465534531011385,130,70
0.9462847292771329,130,80
0.9463601030326466,130,90
0.9465010191842593,130,100
0.9463601030326466,130,110
0.9461634758443499,130,120
0.9464649708664049,130,130
0.9464813564654296,130,140
0.9463666572722566,130,150
0.9463797657514763,130,160
0.9462519580790835,130,170
0.9461831385631796,130,180
0.9465305132625038,130,190
0.946222464000839,130,200
0.9197335046174618,140,10
0.9411724223814174,140,20
0.9461077648076658,140,30
0.9464780793456247,140,40
0.9464387539079654,140,50
0.946523959022894,140,60
0.9466058870180176,140,70
0.9465927785387979,140,80
0.946399428470306,140,90
0.9464911878248445,140,100
0.9464092598297209,140,110
0.9463699343920615,140,120
0.9462355724800587,140,130
0.946281452157328,140,140
0.9464354767881604,140,150
0.9464354767881604,140,160
0.9463699343920615,140,170
0.9463338860742071,140,180
0.9464813564654296,140,190
0.9463109462355724,140,200
0.9189732128227144,150,10
0.9411593139021976,150,20
0.9461208732868857,150,30
0.9465468988615285,150,40
0.9462978377563527,150,50
0.9463764886316713,150,60
0.9465436217417237,150,70
0.9465141276634791,150,80
0.9465042963040643,150,90
0.9464911878248445,150,100
0.9464453081475752,150,110
0.9466222726170423,150,120
0.9464649708664049,150,130
0.9465075734238693,150,140
0.946340440313817,150,150
0.9464944649446494,150,160
0.9465403446219187,150,170
0.9464518623871851,150,180
0.9463175004751824,150,190
0.9464748022258198,150,200
0.920565893047918,160,10
0.9412117478190768,160,20
0.9461995241622043,160,30
0.9465632844605533,160,40
0.9464059827099159,160,50
0.946399428470306,160,60
0.9465403446219187,160,70
0.9465993327784077,160,80
0.9464780793456247,160,90
0.946645212455677,160,100
0.9464911878248445,160,110
0.9462847292771329,160,120
0.9465403446219187,160,130
0.9465534531011385,160,140
0.9464748022258198,160,150
0.9464256454287456,160,160
0.9464584166267951,160,170
0.9462126326414241,160,180
0.9464911878248445,160,190
0.9465337903823088,160,200
0.9217849816153579,170,10
0.9410446147090246,170,20
0.9462519580790835,170,30
0.9465501759813335,170,40
0.9463568259128418,170,50
0.9466353810962621,170,60
0.9465337903823088,170,70
0.946517404783284,170,80
0.9464190911891357,170,90
0.9465567302209434,170,100
0.9465042963040643,170,110
0.9463633801524516,170,120
0.9463109462355724,170,130
0.9466353810962621,170,140
0.9464682479862099,170,150
0.9464584166267951,170,160
0.9463764886316713,170,170
0.9463175004751824,170,180
0.9462322953602538,170,190
0.9463207775949873,170,200
0.9194615036736513,180,10
0.9412641817359559,180,20
0.9461569216047401,180,30
0.9465600073407484,180,40
0.9463699343920615,180,50
0.9465960556586027,180,60
