0.9348377497984571,10,10
0.9437187444698604,10,20
0.9433091044942421,10,30
0.9435024545627338,10,40
0.9433975867289757,10,50
0.9381247009628177,20,10
0.9456587993943882,20,20
0.9455735942794596,20,30
0.94555393156063,20,40
0.9455244374823855,20,50
0.9404154077064749,30,10
0.9467271404508006,30,20
0.9464190911891357,30,30
0.946396151350501,30,40
0.9463142233553774,30,50
0.9419359912959698,40,10
0.9472055999423227,40,20
0.9468156226855341,40,30
0.9467304175706055,40,40
0.9468713337222182,40,50
0.9427847653254507,50,10
0.9474120584900343,50,20
0.9471105634679793,50,30
0.9469172133994874,50,40
0.9470253583530507,50,50
0.9435090088023438,60,10
0.9477430475903338,60,20
0.9472187084215424,60,30
0.9471007321085644,60,40
0.9471466117858337,60,50
0.9440366250909401,70,10
0.9480150485341443,70,20
0.9473596245731551,70,30
0.9471990457027128,70,40
0.9472744194582265,70,50
0.9445478557805116,80,10
0.9479036264607762,80,20
0.9474087813702293,80,30
0.947307190656276,80,40
0.947490709365353,80,50
0.9449837127145694,90,10
0.9480183256539493,90,20
0.9474776008861332,90,30
0.9474120584900343,90,40
0.9476381797565755,90,50
0.9454261238882371,100,10
0.9481035307688779,100,20
0.9475988543189162,100,30
0.9474481068078887,100,40
0.9478118671062377,100,50
