0.9291847181349255,10,10
0.9394617658432357,10,20
0.9257535736991473,10,30
0.9193238646418436,10,40
0.9189502729840797,10,50
0.9329992855878825,20,10
0.9417164242690385,20,20
0.9269923249854168,20,30
0.9198711436492696,20,40
0.9193861299181375,20,50
0.935512836478276,30,10
0.9430960917069207,30,20
0.9279197498902165,30,30
0.9201333132336652,30,40
0.9191108518545221,30,50
0.9373447464492407,40,10
0.9440497335701599,40,20
0.9292371520518047,40,30
0.9200743250771761,40,40
0.9193730214389177,40,50
0.9391209453835213,50,10
0.944882122000616,50,20
0.9297123344235219,50,30
0.9198809750086844,50,40
0.9191141289743271,50,50
0.9402974313934969,60,10
0.945612919717119,60,20
0.9303448185458764,60,30
0.9202349039476185,60,40
0.919238659526915,60,50
0.9413985436479587,70,10
0.9458881977807345,70,20
0.9308396636364232,70,30
0.9204282540161103,70,40
0.9193304188814535,70,50
0.9420769074475824,80,10
0.9460422224115669,80,20
0.9308462178760332,80,30
0.9200710479573713,80,40
0.9197040105392172,80,50
0.9428699704403793,90,10
0.9463732115118665,90,20
0.9312034239347722,90,30
0.9200382767593218,90,40
0.9193074790428188,90,50
0.9431452485039948,100,10
0.9465927785387979,100,20
0.9319211131720554,100,30
0.9198744207690744,100,40
0.919359912959698,100,50
